id,predinctK,pct_65,pct_18_29,pct_male,pct_black,pct_american_indian,pct_hispanic,pct_asian,pct_bach,pct_smoking,median_income,population_density,pct_yes,pct_65_Z_SCORE,pct_18_29_Z_SCORE,pct_male_Z_SCORE,pct_black_Z_SCORE,pct_american_indian_Z_SCORE,pct_hispanic_Z_SCORE,pct_asian_Z_SCORE,pct_bach_Z_SCORE,pct_smoking_Z_SCORE,median_income_Z_SCORE,population_density_Z_SCORE,pct_yes_Z_SCORE,Shape_Length,Shape_Area,longitude,latitude
2862,LEO5212,0.255057773195095,0.094324528150315,0.508774449846238,0.107663169639986,0.001422730094652,0.045378640525961,0.056950220254828,0.340699357900590,0.106256037323230,120820.762993417389225,165.685493497206238,0.563380281690141,0.201341420606132,-0.567323578937591,0.417297674642534,-0.210704965733426,0.038728436622707,-0.904425340858781,1.034223432186558,0.678937831472541,-0.813487925365620,1.388500254539429,-0.740718437084292,-0.010962521600466,0.053405333503610,0.000091517499240,-84.153764606844348,30.483392528505068
2863,LEO5214,0.179374820500129,0.252956023503200,0.469900257851955,0.284627949973856,0.000000152394556,0.120949565755778,0.031280149018385,0.505085526762600,0.098002716848412,80572.806464523659088,978.375024563421562,0.660322108345534,-0.356626479724315,1.606967823529736,-0.543196998199866,0.791096482154972,-0.212698753114362,-0.572021828491165,0.171305959944658,1.928335422165092,-1.004899787691229,0.058717974900476,-0.165848373723349,0.915838968960054,0.084706282299013,0.000217510997210,-84.240437783536336,30.451350775662007
2864,LEO5219,0.170220770421759,0.088143588324062,0.498701012556861,0.149038090621382,0.000066124527455,0.071311144934607,0.132183171326478,0.442123897343303,0.087611330872053,141585.851361018721946,256.583821016501872,0.572542901716069,-0.424114149270375,-0.652042973995257,0.168405482746146,0.023519356570878,-0.201038800920181,-0.790359573849732,3.563231917207130,1.449803021008036,-1.245897886328961,2.074573509626305,-0.676419925410510,0.076635682296150,0.184441458146007,0.000648966978896,-84.167988510949627,30.447901987088080
2865,LEO5220,0.165663005896997,0.149994715261554,0.469307916877532,0.437722353586190,0.001754650577883,0.080401334646801,0.065724238842098,0.377793911043065,0.099027641983911,89114.828629158393596,214.374095311446609,0.607048458149780,-0.457715987088882,0.195722932982668,-0.557832423947708,1.657767211285892,0.097392251125909,-0.750375797295027,1.329168228832919,0.960870585577471,-0.981129617911833,0.340944221558735,-0.706277708441969,0.406522195050490,0.062653707040584,0.000119990569838,-84.199759009011416,30.439693129607139
2866,LEO5221,0.188817615792209,0.208808103744874,0.466819188170145,0.352396955193719,0.001962437840770,0.118034273197028,0.035000908517700,0.341758395088285,0.114017143776880,74888.562449097327772,346.231647116307386,0.625563909774436,-0.287010053901082,1.001851909102976,-0.619323365442946,1.174738286038940,0.134116689845407,-0.584844927892964,0.296381903536547,0.686986918083170,-0.633491541542525,-0.129088006241232,-0.613005977648007,0.583537099309858,0.227178763590538,0.000668180571197,-84.200808443861334,30.444310520747919
2867,LEO5224,0.101247009603836,0.328501952807015,0.451781579335878,0.361206630147285,0.004533712510331,0.165487107765029,0.008366314108142,0.259331128927881,0.158935243847669,56442.447018676321022,623.831779144765505,0.730458221024259,-0.932618946335867,2.642442299839024,-0.990869176085779,1.224610046438143,0.588565233616484,-0.376120622424497,-0.598958692536879,0.060508252261652,0.408253682444663,-0.738542983413529,-0.416640699903087,1.586367429330733,0.135666497184783,0.000484856728368,-84.216536802777838,30.429298095909072
2868,LEO5225,0.157408555239903,0.094896364233960,0.509417858022510,0.121420598960371,0.000000004699207,0.117886744605964,0.146232490016268,0.526250295994518,0.080003251292143,116663.300206035026349,166.891778185085087,0.545509161910484,-0.518571415392304,-0.559485675893655,0.433194857170829,-0.132823860880912,-0.212724856874138,-0.585493841766853,4.035509631548025,2.089195741916932,-1.422345255064383,1.251138738087021,-0.739865150646551,-0.181817363325800,0.144713491479453,0.001019513582158,-84.221442914090545,30.396046174371854
2869,LEO5227,0.291796469366563,0.175641596202344,0.476635514018692,0.246847648716808,0.000000000000000,0.121940364931019,0.020916777926124,0.370419819017950,0.093000000000000,73119.000000000000000,518.409639128384583,0.608208955223881,0.472195191947373,0.547253331190244,-0.376783824407572,0.577221379834814,-0.212725687414665,-0.567663735416356,-0.177066037330646,0.904824673238839,-1.120923314411640,-0.187553900921744,-0.491212882752980,0.417616997523020,0.030600364070847,0.000023341992891,-84.207256691304210,30.465384896771209
2870,LEO5229,0.291796469366563,0.175641596202344,0.476635514018692,0.246847648716808,0.000000000000000,0.121940364931019,0.020916777926124,0.370419819017950,0.093000000000000,73119.000000000000000,518.409639127861510,0.661290322580645,0.472195191947373,0.547253331190244,-0.376783824407572,0.577221379834814,-0.212725687414665,-0.567663735416356,-0.177066037330646,0.904824673238838,-1.120923314411640,-0.187553900921744,-0.491212882753350,0.925095472857720,0.076155225958754,0.000145005492657,-84.204059676730182,30.457011212540070
2871,LEO5251,0.262881431685217,0.137338048864202,0.488187395104503,0.188991226652084,0.000000007464391,0.088421105821565,0.046722484042909,0.367559464737881,0.096787970528737,99022.238604138925439,404.917705504760306,0.550462573591253,0.259020860231461,0.022243631974759,-0.091362580260228,0.249694923526777,-0.212724368153983,-0.715100324634487,0.690410896667914,0.883084889589247,-1.033072310012582,0.668282535303664,-0.571493374354210,-0.134460825002909,0.303342976754752,0.000793045071853,-84.188423991922775,30.464076175205925
2872,LEO5260,0.158011451021494,0.177770794789253,0.459549061015140,0.386078632432667,0.000749634147089,0.054360888988785,0.030878056924800,0.359987873759891,0.113667954273092,80906.687293468188727,249.105247028242871,0.658605527638191,-0.514126603431437,0.576437309891094,-0.798952009667783,1.365410989170193,-0.080234922993897,-0.864916350742260,0.157789351836742,0.825537909870106,-0.641589980640907,0.069749312839903,-0.681710024689677,0.899427791111211,0.287070502122888,0.001837752957882,-84.161710727778413,30.422276836081238
2873,LEO5261,0.189718098972384,0.086787589501056,0.497914347128499,0.149875338767587,0.000000003196121,0.102110282894343,0.083828203900368,0.426055944481156,0.098127025308452,101863.924859409758938,113.596044640952385,0.565860215053763,-0.280371297200479,-0.670629047183679,0.148968732694532,0.028259036429929,-0.212725122530357,-0.654887610199994,1.937745728355390,1.327680449916429,-1.002016813025258,0.762171128724300,-0.777564813984392,0.012746603935888,0.371243938664950,0.005871386307857,-84.139752887742929,30.392218280744359
2874,LEO5262,0.157363044302919,0.095085432687773,0.509372174686493,0.121601718356340,0.000003875223654,0.117932497798814,0.146120163622394,0.526035211385036,0.080067781899717,116614.785475530661643,166.994521775453080,0.620000000000000,-0.518906941967931,-0.556894198629389,0.432066123719887,-0.131798540064083,-0.212040778187647,-0.585292593443386,4.031733700933121,2.087561016837916,-1.420848654537311,1.249535823691110,-0.739792473182345,0.530343962248161,0.079805660060094,0.000048091623991,-84.225047344927262,30.415727822285518
2875,LEO5263,0.284786189004294,0.092201770912719,0.483656488210598,0.208839771436858,0.001838234311027,0.060596887731252,0.041551214885024,0.410303724339452,0.100027126964226,123649.157199095265241,74.488593726028739,0.511703864997278,0.420512332397377,-0.596419268926277,-0.203311194790417,0.362057964728252,0.112164887538505,-0.837486914370898,0.516575052236382,1.207957567940729,-0.957949458843446,1.481949682011450,-0.805228149029267,-0.505009123260072,0.323744613915599,0.004313736827096,-84.092044431738501,30.452045962021803
2876,LEO5284,0.213889422934450,0.089825855092909,0.501560149538407,0.123772279969410,0.000000006379354,0.053637730214249,0.091801556790328,0.383860680158506,0.097874773402651,133535.349074904166628,302.629199956155276,0.535276967930029,-0.102169702269603,-0.628984891084139,0.239048387429673,-0.119510943839555,-0.212724559923977,-0.868097210522980,2.205775585293588,1.006980345106466,-1.007867065322122,1.808586955139180,-0.643848926404543,-0.279641109380228,0.169665056666738,0.001277082799469,-84.147907460223564,30.463328749872705
2877,LEO9000,0.059012187299551,0.341885824246312,0.465362411802437,0.326812059012187,0.000000000000000,0.068313021167415,0.041693393200770,0.378127004490058,0.114000000000000,53979.000000000000000,1397.095725689482379,0.728813559322034,-1.243992568569279,2.825889077148003,-0.655317063804864,1.029901635546246,-0.212725687414665,-0.803547011580536,0.521354476169431,0.963402222837646,-0.633889141789595,-0.819934648352181,0.130340991077592,1.570643825086011,0.003147067196658,0.000000606383683,-84.228867616549209,30.428438637038663
2878,LEV1,0.203320198565373,0.131860178844621,0.500101336661543,0.080484444384256,0.001356150650130,0.150691621775027,0.013617685777016,0.114680106123379,0.196092592572757,45886.049336224627041,30.138160380909042,0.530536378120021,-0.180090656980556,-0.052839097724753,0.203004371463818,-0.364564317077703,0.026961147827576,-0.441199506867239,-0.422430145943892,-1.038894700153806,1.270010758309043,-1.087323686475270,-0.836600198812835,-0.324962988012343,0.768058430253864,0.015476581618697,-82.648120126872783,29.479929229925848
2879,LEV10,0.224583560844724,0.107319738896316,0.433632911914662,0.106240845092854,0.000873774664340,0.095027430751914,0.013582272797682,0.097786196218333,0.182609188326909,63734.298348578333389,13.934605607287939,0.352735739231665,-0.023327830181327,-0.389204001009984,-1.439282313002678,-0.218756775748935,-0.058294257550600,-0.686041985014966,-0.423620578114115,-1.167294859844002,0.957302252070687,-0.497622064178677,-0.848062064880143,-2.024806108671896,0.555616370947917,0.013607579300230,-82.761760122495986,29.524881431550728
2880,LEV11,0.246073519938651,0.114616686306744,0.494500105080803,0.130285927385442,0.010387255682691,0.132545978184717,0.006749777669890,0.172220969167564,0.206015544604083,58763.044603528411244,30.907225881019233,0.502707581227437,0.135105567656009,-0.289187986009578,0.064610418595340,-0.082637044976156,1.623123774588947,-0.521014272205197,-0.653299700173172,-0.601562191272703,1.500144888430227,-0.661871027551772,-0.836056186965904,-0.591017087985486,0.502958404861885,0.010437493968645,-82.475308982355088,29.447614792309992
2881,LEV12,0.233891861492018,0.097608581969853,0.494463932467663,0.022252061251641,0.000000162231852,0.016405460210467,0.008886324857509,0.071913035050170,0.194342034883069,49005.896603581393720,40.201486754733779,0.495367510809141,0.045297042169359,-0.522310512842637,0.063716673916879,-0.694219097120285,-0.212697014465053,-1.031865713886404,-0.581478166002733,-1.363940754391483,1.229411643260253,-0.984244723737555,-0.829481730013867,-0.661191010214925,0.410777240279595,0.007430786314872,-82.891096421213220,29.559597807638145
2882,LEV13,0.230783338921397,0.130224159287732,0.402653120361872,0.150246479339848,0.000000000000000,0.052510062236654,0.006899358302565,0.105954415320891,0.179128398120659,67939.886802153239842,13.679031098424693,0.498861047835991,0.022379651262988,-0.075263290656288,-2.204723939586170,0.030360071234480,-0.212725687414665,-0.873057329714282,-0.648271442158003,-1.105213278786222,0.876575405491083,-0.358670487916581,-0.848242849950563,-0.627791440230319,0.749769845388045,0.017095845816045,-82.801176543940400,29.441792996709573
2883,LEV2,0.254591810432971,0.072707606807783,0.493346109125890,0.018682049828720,0.000508597102429,0.073907503614550,0.000529876781152,0.128252356773204,0.155525949266122,68138.286040582504938,37.588067177624126,0.528265107212476,0.197906138884731,-0.863617112061781,0.036097749641629,-0.714429008977960,-0.122835947006434,-0.778939325361909,-0.862386036672489,-0.935740417895415,0.329184969789968,-0.352115427379093,-0.831330377769808,-0.346677219476774,0.555839795350334,0.008325421532280,-82.529400511018508,29.356819487608522
2884,LEV3,0.228247621945980,0.097426696814639,0.496283605488436,0.051237305090746,0.001754490900778,0.125446739724891,0.010675689302842,0.119201174707388,0.181186629154365,55613.690698541191523,21.500285685947002,0.541451668386653,0.003685234274422,-0.524803531825647,0.108676740045705,-0.530133005014101,0.097364029703775,-0.552240723277549,-0.521327423534438,-1.004532854292195,0.924310112565648,-0.765924882115971,-0.842710349594133,-0.220608576319894,0.623846965265118,0.015629310648623,-82.609082660726003,29.394348735548540
2885,LEV4,0.325346897990990,0.078247859574377,0.488206693311686,0.031448441542360,0.000000000000000,0.080494302756356,0.000000285432539,0.207785667755934,0.167000106158426,56012.889999418679508,2.166337856840692,0.515666965085049,0.719543657462556,-0.787679329775206,-0.090885764556960,-0.642158189445927,-0.212725687414665,-0.749966871162916,-0.880188621778598,-0.331256915362807,0.595294803531818,-0.752735438424090,-0.856386553591684,-0.467120348153290,3.841925484222186,0.031911633407685,-82.971601834380778,29.240804971462641
2886,LEV5,0.302352834283847,0.086473527404450,0.473721427079830,0.075346453625460,0.000000000000000,0.071630173988955,0.010925597887083,0.100169558261115,0.168397427451062,51042.367371080435987,11.264324363177128,0.454111600587371,0.550021341143197,-0.674933756755844,-0.448784420108376,-0.393650593859376,-0.212725687414665,-0.788956304300100,-0.512926570968867,-1.149180399152970,0.627701623514959,-0.916960245886391,-0.849950934724424,-1.055613525316564,1.285403613732078,0.043546756031205,-82.940750877941099,29.387381161561095
2887,LEV6,0.323311814622953,0.080008624940224,0.485934783317537,0.034083589600863,0.000003304645054,0.079765176492797,0.000515419168383,0.203018622222211,0.167479106817538,56245.018578929979412,2.245215468059655,0.423887587822014,0.704540130863409,-0.763545301483998,-0.147019598718168,-0.627240559308293,-0.212141622573040,-0.753173979322958,-0.862872039479063,-0.367488279873496,0.606403836374470,-0.745065969008660,-0.856330758142591,-1.344566818730650,2.012956733606430,0.056309419320815,-82.723989667670168,29.236063043385364
2888,LEV7,0.211931018532232,0.134793405914060,0.478679029766894,0.279489670922327,0.000074126607132,0.142402091616728,0.024362311517215,0.107996005266113,0.221732384370724,40298.705772882552992,80.722984837296394,0.535809018567639,-0.116607917923105,-0.012634657967194,-0.326293103203483,0.762008573341904,-0.199624508818503,-0.477661531542951,-0.061242005929895,-1.089696416410260,1.864651462334016,-1.271928101247313,-0.800818144130533,-0.274554498770509,0.361407282261558,0.005106159718511,-82.440569456889534,29.368125440620986
2889,LEV8,0.228182340380824,0.153917765756315,0.515636987544553,0.029246787859332,0.000000059017574,0.150661533848231,0.000003251838078,0.114661633979171,0.167522069177197,54602.409383017897198,17.847797814336531,0.487504527345165,0.003203949962127,0.249494442500557,0.586855691498061,-0.654621798550772,-0.212715256615141,-0.441331850523435,-0.880088903973148,-1.039035095496232,0.607400223864494,-0.799337360390426,-0.845294000365939,-0.736364184128508,0.855675355097415,0.025705716341996,-82.509441368886314,29.245433185494672
2890,LEV9,0.318854493564346,0.178486134849651,0.535854889555935,0.003059610526603,0.001003451123332,0.030480223976095,0.000000009518974,0.121491826127733,0.210931145167694,53198.357258769174223,14.551721299023873,0.513513513513513,0.671678806303391,0.586242158163519,1.086395004902658,-0.802867975663212,-0.035375166623507,-0.969956971903803,-0.880197896806850,-0.987123029697413,1.614148005260659,-0.845726886605875,-0.847625537370869,-0.487708181034178,1.357119374911798,0.023335989949241,-82.642183244216483,29.078375503651682
2891,LIB1,0.098518995492595,0.221506761107534,0.479716677398583,0.162266580811333,0.003219575016098,0.071474565357373,0.007726980038635,0.160978750804894,0.228000000000000,45500.000000000000000,6.883038810744556,0.643678160919540,-0.952731062096677,1.175906761609329,-0.300655142093648,0.098406125569024,0.356303827381305,-0.789640758745183,-0.620450356276174,-0.687007339326189,2.010010652444361,-1.100078658668936,-0.853050113201381,0.756716371259713,0.637848753893718,0.013572580576858,-84.921180336045239,30.531881975954210
2892,LIB2,0.101996817156517,0.216689805551881,0.479937363068633,0.150913615847702,0.002965892935575,0.070287593407274,0.007265077598686,0.154686299847559,0.225084634794212,46271.389874720713124,5.541568177358130,0.622340425531915,-0.927091036404719,1.109882892721094,-0.295202490872335,0.034136745430591,0.311467912556908,-0.794861730224557,-0.635977531180837,-0.734832366942985,1.942397200973307,-1.074592132778854,-0.853999025767044,0.552719338763763,0.449378885789091,0.006906319359589,-84.916078302249176,30.451538274304475
2893,LIB3,0.173431917417811,0.164184497522722,0.468912465968187,0.058339951232621,0.004447717102965,0.042265757782675,0.002425573802836,0.163427033498440,0.203300748347411,51308.440680300482200,4.409116295701540,0.442944785276074,-0.400440166117773,0.390215971737097,-0.567603134856675,-0.489924771628087,0.573366356533916,-0.918117553231597,-0.798660849974722,-0.668399456924485,1.437183052777584,-0.908169251207401,-0.854800085286178,-1.162372614064858,0.355544756711179,0.002473867791523,-84.984349805781719,30.423529615869025
2894,LIB4,0.196957827318868,0.141661686856470,0.467034229858910,0.012011461935637,0.004181805418028,0.033447443227239,0.000308153478963,0.150760900450095,0.191834752696906,54184.787429296004120,3.142434662152608,0.316625916870416,-0.226996846540087,0.081505816278418,-0.614010164424424,-0.752191351275392,0.526368974487519,-0.956905469648860,-0.869839421187888,-0.764666899760738,1.171262495399892,-0.813135483861586,-0.855696094553064,-2.370030026385430,0.759934200544988,0.018018912749354,-84.950927948606363,30.360463387930427
2895,LIB5,0.130998967836180,0.176520387927183,0.481777698679287,0.056239296013583,0.000850394605000,0.060389230962062,0.003413194018316,0.102212473284750,0.200772904879581,52704.142195375658048,2.110861504131865,0.391732283464567,-0.713274469482173,0.559298538780500,-0.249731898183619,-0.501816626244450,-0.062426462501820,-0.838400305853614,-0.765461302843448,-1.133653465675605,1.378557045545556,-0.862055627001913,-0.856425795753884,-1.651984009391263,1.209791897579045,0.024787984468244,-84.772893157836307,30.407570181828440
2896,LIB6,0.143103277312776,0.160219296821699,0.482390328607488,0.018131145048720,0.000034342455133,0.056221677721717,0.001852018121417,0.081690805846399,0.191006855282390,55280.923606115684379,1.696667004148564,0.521256931608133,-0.624036194505947,0.335866728075789,-0.234595177591501,-0.717547692849471,-0.206655982412171,-0.856731553365232,-0.817941327003427,-1.289625966476400,1.152061812909659,-0.776919422483176,-0.856718783431647,-0.413678098460657,1.827195821328841,0.070653861196105,-84.777744376254560,30.165145322264447
2897,LIB7,0.191421289082805,0.143569509262020,0.468612919642199,0.012640598369687,0.003755423853719,0.035788757379181,0.000466871091927,0.143660122155622,0.191749640376954,54297.476140912905976,2.889322071665441,0.605839416058394,-0.267814633170664,0.107655490052810,-0.575004257185424,-0.748629796318744,0.451010054927252,-0.946607050709369,-0.864504017163556,-0.818635523487245,1.169288561669991,-0.809412277399764,-0.855875138142736,0.394963283370088,1.425872023659132,0.042605042883777,-84.998354579122832,30.088412713475797
2898,LIB8,0.207555262380504,0.138009942175966,0.464012474793280,0.010807237884348,0.004997938305868,0.028965956127145,0.000004353608933,0.164352432496708,0.191997665377210,53969.091040574116050,3.775510846578101,0.492537313432836,-0.148867910238390,0.031452974973714,-0.688670999654103,-0.759008489668056,0.670612764073066,-0.976617575173192,-0.880051867172122,-0.661366071531609,1.175040783136142,-0.820262037859391,-0.855248277111912,-0.688248795666656,0.946139244247869,0.025292087540668,-85.002419313023339,30.230067898339506
2899,MAD1,0.213927326116873,0.132397769761211,0.451344122695407,0.380891751516070,0.000207820177158,0.014780705116166,0.000143096656637,0.134657385633764,0.165046915289831,49592.964817849569954,26.250977979400204,0.481979558902636,-0.101890263395208,-0.045470577965248,-1.001677755022511,1.336047944148081,-0.175995431408285,-1.039012302318934,-0.875387922186800,-0.887059755269730,0.549996198833753,-0.964848138777703,-0.839349864839072,-0.789185026942189,0.531544733860926,0.010235408753427,-83.393576664132468,30.503440805180091
2900,MAD10,0.184195078816119,0.172822928232263,0.588686587317878,0.361038601370432,0.001790386116597,0.094131004630505,0.002493745766534,0.071412308589688,0.232248480025946,41267.458012826391496,12.481688961822311,0.606177606177606,-0.321089422621599,0.508619102091392,2.391748548071583,1.223658831899177,0.103708170510844,-0.689984972221065,-0.796369201539068,-1.367746466500068,2.108541840746154,-1.239920772847596,-0.849089810719247,0.398196512177430,1.011833354822152,0.036031760441095,-83.432631280554673,30.350285109853520
2901,MAD11,0.181568840286028,0.175442659672063,0.611550309371728,0.459089913318630,0.000972384213308,0.072516195079221,0.003120743288605,0.060389162835007,0.246246709887051,36233.495101899417932,20.192383438948930,0.508620689655172,-0.340451204188284,0.544526596587736,2.956660179863222,1.778729428950981,-0.040865949925337,-0.785059084284062,-0.775292239505554,-1.451526579164603,2.433190235916484,-1.406241631162596,-0.843635516978306,-0.534485476257636,0.184147959919714,0.001448715544410,-83.366599564859214,30.449865569494374
2902,MAD2,0.178404390012070,0.178578993368168,0.638950820659047,0.575924936336644,0.000000126468284,0.046810461051320,0.003870090102362,0.047181914557577,0.262996804073549,30230.317400403320789,76.290195403575623,0.684365781710914,-0.363780918637673,0.587514928605539,3.633665765689887,2.440135020519525,-0.212703335338363,-0.898127387376513,-0.750102420108344,-1.551906704157673,2.821660153224202,-1.604585100432702,-0.803953754772995,1.145705818826604,0.248937215516527,0.002799241620670,-83.464113755088789,30.461857957894136
2903,MAD3,0.276416830683563,0.043730769069451,0.432696607836162,0.500307321786129,0.002952869172906,0.015067052336879,0.000591187262362,0.068809329705454,0.205009192887142,58684.489145378225658,4.705789827828047,0.533734939759036,0.358809754431734,-1.260789748082069,-1.462416300705689,2.012062069508303,0.309166085354439,-1.037752785889402,-0.860325041789393,-1.387530098961964,1.476805475295608,-0.664466479972866,-0.854590228107402,-0.294383497229415,0.781720151726472,0.026869847844666,-83.605151296878390,30.493716741810708
2904,MAD4,0.276422084159063,0.043724210560335,0.432674165371057,0.500240350379802,0.002953510304325,0.015080068215461,0.000590657990243,0.068817353586079,0.204997915593602,58688.810442312074883,4.705187595992318,0.478458049886621,0.358848485355802,-1.260879642651576,-1.462970804016821,2.011682942928995,0.309279399285181,-1.037695534721124,-0.860342833643374,-1.387469114408396,1.476543931137090,-0.664323705417752,-0.854590654106557,-0.822852020000474,0.953533209534122,0.022259709710047,-83.652263639631201,30.359463599101279
2905,MAD5,0.192881258574267,0.164508662197198,0.516226039586601,0.051788107822316,0.004357982116696,0.162133675013697,0.000551015312845,0.106258171105393,0.188067621258409,57107.271381247141107,5.675931377542994,0.450579790171176,-0.257051098151349,0.394659152853995,0.601409855054626,-0.527014898840961,0.557506544154448,-0.390870909279413,-0.861675450084448,-1.102904618952230,1.083894793337643,-0.716577355027296,-0.853903981622324,-1.089379003759041,0.937631013024153,0.029310842956158,-83.272804828149432,30.389637442800232
2906,MAD6,0.276460086647931,0.043735465243627,0.432720130395963,0.500066931592675,0.002951250937603,0.015062484688635,0.000590250187521,0.068874174786532,0.204972420008459,58676.584671895303472,4.706747567481917,0.466135458167331,0.359128656360840,-1.260725379709872,-1.461835110661054,2.010701215425323,0.308880077529016,-1.037772876980190,-0.860356542218270,-1.387037251609736,1.475952634888726,-0.664727641772719,-0.854589550633613,-0.940660779820989,0.505081052591128,0.008390293063549,-83.557804865644485,30.592533695713524
2907,MAD7,0.316357833691913,0.080262974268752,0.512705506440988,0.175610973308068,0.000000170584232,0.015764024644304,0.000000034116846,0.155850983168198,0.166001438728584,41057.189609517619829,9.336156311878650,0.456878850102669,0.653272335397382,-0.760059048284331,0.514425324741482,0.173949020031973,-0.212695538260686,-1.034687108946762,-0.880197069932101,-0.725980329421827,0.572133605178589,-1.246867987583510,-0.851314857904738,-1.029157545849126,0.511366987588482,0.014137398378344,-83.456178289633229,30.593288280347057
2908,MAD8,0.315502471075401,0.080845491639493,0.512719718125413,0.174812386106867,0.000031975470261,0.016805328250123,0.000004667733392,0.155503346494245,0.166160054659354,41165.097526036312047,9.297449009862261,0.456692913385827,0.646966227269175,-0.752074741585501,0.514776463800106,0.169428200618532,-0.207074324661195,-1.030106868927700,-0.880041307657827,-0.728622500754609,0.575812242255121,-1.243302737379657,-0.851342238187506,-1.030935173033027,0.576617662845925,0.014086692285723,-83.322195730558434,30.577631022856430
2909,MAD9,0.276432368527000,0.043709391717015,0.432663910353278,0.500295333400532,0.002953337266478,0.015062020126732,0.000590667456225,0.068812758433580,0.204999999957591,58689.000001427761163,4.705089940944384,0.462962962962963,0.358924306224040,-1.261082757950664,-1.463224182658072,2.011994202998220,0.309248816477903,-1.037774920385212,-0.860342515437740,-1.387504039320268,1.476592271922384,-0.664317442432628,-0.854590723184552,-0.970991065371065,0.539291772759288,0.008445212790429,-83.700776396865692,30.400116305457246
2910,MAN101,0.267111235792275,0.140031579693328,0.491858640705428,0.051825114303846,0.000629907937950,0.120021888792193,0.001653520593403,0.272593281626572,0.140250139466503,97532.488820050071809,111.795880564979967,0.540167364016736,0.290204830100293,0.059162661900192,-0.000654280962258,-0.526805404348848,-0.101395401117388,-0.576102274510590,-0.824613960808874,0.161305671800335,-0.025093191490467,0.619061580134049,-0.778838191328205,-0.232887024595923,0.739440511384561,0.004991747524295,-82.527651992431728,27.616777350952386
2911,MAN103,0.214655347735511,0.108666863184925,0.481204484682263,0.173063953179576,0.000000008524281,0.282189962001231,0.011586864464767,0.156863555215406,0.160481147878091,72966.489505343954079,574.888648688242824,0.590022440876920,-0.096522968918949,-0.370739567120214,-0.263894738934651,0.159530284011672,-0.212724180828392,0.137204291005751,-0.490697630564396,-0.718284395603657,0.444106448654634,-0.192592808999152,-0.451261473803929,0.243746861314635,0.222252329712694,0.002057573046780,-82.531746094724824,27.556073790838415
2912,MAN105,0.237963361701172,0.124299162598150,0.516368188049503,0.071697682103376,0.000244059820423,0.126054982054664,0.021382834238922,0.243068706035843,0.124422419381012,104835.636543068088940,110.888450727205168,0.534998698933125,0.075313926315687,-0.156474586894458,0.604922026867492,-0.414306368341406,-0.169590416298959,-0.549565330774779,-0.161399227072981,-0.063092365240371,-0.392171313220491,0.860355729333476,-0.779480077593989,-0.282301469000066,0.427812231819131,0.006008899466353,-82.431832981144836,27.615021429543919
2913,MAN107,0.244472557044187,0.130906871234148,0.522401031016232,0.094118839918295,0.001652047634868,0.153906678450945,0.013275887262835,0.227802088473987,0.140770713590444,87775.285329831953277,287.991222566994281,0.547595438770451,0.123302567470069,-0.065905661440528,0.753980135457648,-0.287379709149989,0.079258148771366,-0.427057875965062,-0.433919943037047,-0.179124482369511,-0.013019982550364,0.296686050563777,-0.654203354101112,-0.161871746761205,0.173125901352254,0.001431448867154,-82.495207187551571,27.581342997502404
2914,MAN109,0.308743957486746,0.094392530370871,0.521741616493235,0.090259269075956,0.001235439476045,0.129187045142008,0.031433595060563,0.245080820002396,0.123805898871371,93393.727357276467956,610.336337007565248,0.506479244454206,0.597139502727717,-0.566391502724257,0.737687471763790,-0.309228823141985,0.005626586440872,-0.535788752440932,0.176464156414869,-0.047799531546316,-0.406469720664180,0.482317950705362,-0.426186935433300,-0.554958523575637,0.174944855218509,0.000962473807334,-82.465450258815167,27.562299933011531
2915,MAN111,0.357112543735344,0.116647001294172,0.480057467146059,0.073096775991208,0.002909349754935,0.122511499581592,0.016688301907482,0.209159463584541,0.142013777384191,74602.038157757240697,923.426508530538285,0.568091365288112,0.953733921286619,-0.261359360857659,-0.292234986709893,-0.406386067590499,0.301474438733911,-0.565151563396391,-0.319209228279855,-0.320815543012278,0.015809281559349,-0.138554696184525,-0.204717161477968,0.034077266191814,0.160927441915201,0.001011583600078,-82.495727377144703,27.543963452916447
2916,MAN113,0.488735828258156,0.041266291773197,0.471149367173673,0.046382924549051,0.000002040493040,0.069267911070123,0.023778565107402,0.571935908695099,0.075083974661984,114849.157596655830275,278.600518844825501,0.505636070853462,1.924118467404827,-1.294569243036085,-0.512334289864093,-0.557613758224412,-0.212365049517286,-0.799346867720720,-0.080865051450365,2.436423825840059,-1.536433627610510,1.191199926213216,-0.660846031578062,-0.563019590474536,0.073172522843738,0.000270540539312,-82.493834634447950,27.518358233931767
2917,MAN115,0.318350584343636,0.096745269445604,0.500725072810336,0.096700782416894,0.000016552942505,0.098676128238333,0.016410441506948,0.321924470075376,0.114567972883790,100323.902178293763427,553.308725950931375,0.516479894528675,0.667963766656753,-0.534143553910180,0.218415502022186,-0.272763276837407,-0.209800110965889,-0.669992957477400,-0.328549700780181,0.536241522064440,-0.620716655907279,0.711289169782610,-0.466526407185126,-0.459348427135635,0.141548855046909,0.000803801451860,-82.462858430049863,27.538977174415901
